Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1491,Ahmed,Williams,student491@university.com,Female,19,Engineering,96.35,52.41,85.32,69.16,75.27,4.44,56.42,61.81,A,24.9,Yes,Yes,Bachelor's,Low,9,6
S1492,Ali,Smith,student492@university.com,Male,22,CS,63.12,57.17,48.45,71.01,93.47,2,73.76,65.15,C,14.1,Yes,Yes,None,Low,8,4.9
S1493,Emma,Jones,student493@university.com,Female,18,Engineering,61.62,69.59,69.47,65.24,98.41,8.36,99.68,72.87,F,15.1,No,Yes,None,Medium,9,8.6
S1494,Ahmed,Williams,student494@university.com,Female,21,CS,64.88,66.98,65.28,54.68,81.87,2.55,57.45,87.35,F,21.6,No,Yes,Master's,Medium,8,6.2
S1495,Omar,Brown,student495@university.com,Male,19,CS,72.07,71.23,79.5,55.72,67.53,4.17,78.71,50.89,D,13.1,Yes,Yes,,Medium,6,6.6
S1496,John,Jones,student496@university.com,Male,24,CS,65.71,72.69,95.06,64.91,84.67,4.08,67.21,69.69,A,14.4,No,Yes,PhD,Low,7,5.8
S1497,Maria,Jones,student497@university.com,Male,20,Business,68.71,59.89,96.8,91.09,66.81,8.66,69.39,77.82,F,24.9,No,Yes,,High,6,6.6
S1498,Ali,Johnson,student498@university.com,Male,23,Engineering,81.03,50.51,50.07,56.73,81.27,7.58,94.54,60.76,A,24.9,Yes,Yes,None,Medium,2,4.4
S1499,Maria,Brown,student499@university.com,Male,24,Engineering,88.13,86.11,55.71,,62.19,0.58,79.4,53.92,A,20.1,No,Yes,PhD,Medium,1,6.3
S1500,Omar,Smith,student500@university.com,Female,19,Engineering,86.78,64,88.7,64.44,63.35,0.67,87.94,76.98,A,19,No,Yes,Bachelor's,Medium,1,7.3
S1501,Ahmed,Davis,student501@university.com,Male,23,Engineering,90.72,70.35,71.1,94.17,53.76,5.51,83.66,81.89,A,9.5,No,Yes,None,Medium,7,5.9
S1502,Ahmed,Williams,student502@university.com,Female,22,CS,51.61,78.68,67.18,71.42,71.01,4.28,76.45,82.05,C,16.8,No,Yes,PhD,High,8,6
S1503,Liam,Johnson,student503@university.com,Male,18,Business,52.39,94.58,82.64,58.59,80.91,2.76,89.59,67.83,D,11.9,No,Yes,,Medium,1,8.2
S1504,Omar,Williams,student504@university.com,Male,23,CS,89.47,82.45,76.12,99.29,89.44,7.93,98.54,61.87,A,23.2,No,No,None,Medium,1,6.7
S1505,Ali,Smith,student505@university.com,Male,22,CS,76.65,42.73,98.24,58.83,90.52,1.29,98.34,61.02,F,20.7,No,Yes,,Medium,7,6.9
S1506,Liam,Smith,student506@university.com,Female,23,Business,78.91,90.31,75.04,78.38,99.62,9.74,89.47,52.03,F,14.4,No,Yes,High School,Low,5,5.5
S1507,John,Jones,student507@university.com,Male,20,CS,52.63,99.36,67.96,78.46,54.39,0.24,74.37,59.23,D,18.4,Yes,Yes,None,Low,9,6.4
S1508,Liam,Smith,student508@university.com,Female,20,CS,62.77,68.35,72.57,68.64,74.66,1.18,58.16,90.93,A,15.5,Yes,Yes,Master's,Medium,9,4.3
S1509,Sara,Williams,student509@university.com,Female,20,Engineering,81.92,98.18,88.51,97.57,76.07,3.11,52.22,50.15,C,8.7,No,Yes,PhD,Low,7,6.2
S1510,Ali,Brown,student510@university.com,Female,20,Engineering,92.96,72.84,76.76,92.19,90.23,5.09,61.57,52.19,A,24.5,No,Yes,PhD,Low,7,8
S1511,Sara,Brown,student511@university.com,Male,19,Business,95.85,67.58,78.82,91.49,63.32,2.16,67.01,56.35,B,27.5,No,Yes,None,Medium,2,4.8
S1512,Omar,Jones,student512@university.com,Female,20,Engineering,75.02,59.88,98.29,,53.47,7.36,56.49,71.01,B,28.3,No,Yes,High School,Medium,2,7.8
S1513,Emma,Davis,student513@university.com,Male,24,Engineering,77.27,79.45,77.1,72.86,65.69,3.58,61.24,66.69,F,24.7,Yes,Yes,PhD,Medium,10,5.9
S1514,Sara,Williams,student514@university.com,Female,20,Business,91.65,53.79,62.82,54.86,99.2,0.39,54.18,58.89,A,25.5,No,Yes,PhD,Low,1,4.1
S1515,John,Williams,student515@university.com,Male,24,CS,76.88,46.3,81.48,88.27,94.97,8.78,76.18,55.55,A,6.4,No,Yes,High School,Low,7,8.8
S1516,Liam,Smith,student516@university.com,Female,19,CS,75.84,41.63,79.57,69.04,69.76,9.44,56.32,96.94,F,24.5,No,Yes,Master's,Low,5,4.9
S1517,Emma,Williams,student517@university.com,Male,20,Engineering,95.25,57.54,40.83,59.52,93.81,6.19,87.14,95.56,B,12.6,Yes,Yes,None,High,1,5.7
S1518,Liam,Johnson,student518@university.com,Male,22,CS,,63.75,68.04,74.16,51.64,8.07,66.63,88.59,B,8.4,Yes,Yes,None,Low,7,6.4
S1519,Sara,Davis,student519@university.com,Male,22,Mathematics,95.45,73.12,84.57,96.29,65.71,1.21,83.6,62.6,B,18,No,Yes,None,Low,7,8.7
S1520,Liam,Smith,student520@university.com,Female,21,Business,60.91,57.56,69.94,58.57,86.34,2.69,94.13,66.18,C,19.3,Yes,Yes,Bachelor's,Low,10,6.9
S1521,Omar,Johnson,student521@university.com,Female,22,CS,76.22,99.04,86.78,92.43,61.07,3.25,54.3,83.29,A,17.1,No,Yes,None,High,3,8.5
S1522,Emma,Jones,student522@university.com,Male,18,CS,92.12,57.5,67.05,70.91,59.92,9.61,99.45,64.58,A,21.3,No,Yes,High School,Medium,3,6.8
S1523,Omar,Brown,student523@university.com,Female,18,CS,55.56,66.46,99,,93.09,5.12,82.26,76.53,F,22.9,Yes,Yes,None,Low,4,5
S1524,Sara,Jones,student524@university.com,Female,18,CS,89.73,46.2,57.57,92.42,80.8,0.07,52.67,82.56,A,8.4,Yes,Yes,Master's,Low,7,6.8
S1525,Omar,Brown,student525@university.com,Female,19,CS,59.15,55.64,45.53,98.48,99.45,3.8,65.7,75.96,D,20.4,No,Yes,Bachelor's,High,7,4.5
S1526,John,Jones,student526@university.com,Female,22,Engineering,,42.9,65.8,64.56,56.73,0.08,94.31,70.66,D,6.4,Yes,Yes,High School,Low,8,4.6
S1527,Sara,Williams,student527@university.com,Female,24,Business,80.6,73.57,72.5,65.18,67.81,2.38,79.81,67.39,D,16.2,Yes,Yes,High School,Medium,9,4.6
S1528,Sara,Johnson,student528@university.com,Female,18,Business,59.66,85.06,60.95,69.53,65.56,4.55,64.36,88.89,F,7.5,Yes,Yes,,Medium,5,4.1
S1529,Sara,Brown,student529@university.com,Female,21,CS,73.67,51.74,54.54,90.71,94.01,3.23,97.02,86.95,C,16.2,Yes,No,None,Medium,10,4.8
S1530,Ali,Smith,student530@university.com,Male,19,CS,84.1,62.07,80.32,50.52,62.76,0.33,89.36,84.81,A,9.4,No,Yes,Bachelor's,High,8,5.8
S1531,Liam,Johnson,student531@university.com,Male,21,Engineering,,41,62.63,61.2,67.67,1.16,86.78,68.73,F,23.4,Yes,Yes,Bachelor's,Low,1,4.4
S1532,Ali,Smith,student532@university.com,Female,22,Business,71.36,90.37,77.88,85.29,57.14,5.51,94.42,88.79,B,27.5,No,Yes,Bachelor's,High,2,4
S1533,Ali,Johnson,student533@university.com,Male,20,Business,94.97,86.8,86.74,70.28,88.77,6.96,88.49,97.89,B,9.2,No,Yes,High School,Medium,8,4.6
S1534,John,Johnson,student534@university.com,Male,21,Mathematics,75.96,43.8,85.66,66.51,61.89,4.05,64.34,84.45,D,23.4,No,Yes,Master's,High,8,8.7
S1535,Emma,Jones,student535@university.com,Male,20,Engineering,75.29,61.89,62.52,93.61,53.42,7.31,79.19,70.39,C,8.7,Yes,Yes,High School,Low,9,6.6
S1536,Liam,Brown,student536@university.com,Female,19,Engineering,53.11,97.32,74.07,95.87,71.76,1.63,92.11,89.82,D,15.8,Yes,Yes,,Low,7,6.2
S1537,Omar,Brown,student537@university.com,Female,21,CS,96.11,63.52,66.98,97.4,69.57,1.22,59.04,80.47,A,20.6,No,Yes,,Low,8,6.4
S1538,Ahmed,Johnson,student538@university.com,Female,21,Engineering,58.86,71.57,92.25,63.63,58.88,8.39,58.15,93.88,D,18.4,Yes,No,Bachelor's,Medium,2,6.8
S1539,Sara,Williams,student539@university.com,Female,23,CS,76.42,61.31,92.73,95.63,56.68,3.39,57.95,85.66,A,6.4,No,No,Bachelor's,Low,8,4.5
S1540,Omar,Williams,student540@university.com,Female,19,Engineering,90.18,75.77,60.62,86.85,94.83,4.32,59.71,88.5,B,14.1,No,Yes,Bachelor's,High,3,6.9
S1541,Sara,Smith,student541@university.com,Male,19,Engineering,60.77,98.69,45.5,57.71,53.39,9.48,55.16,83.37,C,16.8,Yes,Yes,High School,Medium,10,8.2
S1542,John,Smith,student542@university.com,Female,18,CS,,99.85,50.05,80.51,54.97,4.24,91.88,54.6,C,14.8,No,Yes,,High,4,6.8
S1543,Sara,Jones,student543@university.com,Male,22,CS,62.03,86.48,62.02,51.32,62.25,0.03,90.92,74.26,B,21.6,Yes,Yes,Bachelor's,Medium,7,8.4
S1544,Ali,Johnson,student544@university.com,Female,21,CS,87.98,64.26,73.85,85.42,97.64,9.38,57.57,52.82,A,27.2,Yes,Yes,PhD,Medium,7,4.7
S1545,Liam,Smith,student545@university.com,Male,21,CS,78.22,69.67,79.41,86.68,54.27,0.14,85.28,72.38,C,21.7,No,No,Master's,Low,6,8.1
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,,61.4,59.88,89.47,90.8,6.62,81.35,85.82,B,19.7,No,No,,High,1,7.3
S1547,Maria,Davis,student547@university.com,Female,19,CS,94.73,99.13,80.05,58.63,94.6,3.23,63.81,71.06,A,8.7,No,Yes,High School,Medium,9,7
S1548,Sara,Johnson,student548@university.com,Female,19,CS,82.44,82.47,96.26,,68.89,4.7,61.37,50.08,C,13.7,Yes,Yes,None,Medium,3,6.9
S1549,Omar,Jones,student549@university.com,Female,22,CS,86.27,66.94,79.12,58.94,64.69,5.47,62.53,68.46,A,18.7,Yes,Yes,,High,10,4.6
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics,77.46,40.73,49.51,97.33,83.87,4.08,86.53,53.39,B,28.4,Yes,Yes,None,High,4,7.2
S1551,Maria,Jones,student551@university.com,Female,20,CS,69.22,71.23,74.78,83.75,85.13,7.74,65.97,89.03,A,12.6,Yes,Yes,High School,Low,2,6
S1552,Ahmed,Brown,student552@university.com,Male,20,CS,82.41,99.04,72.51,54.77,89,9.31,63.9,89.19,B,13.4,No,Yes,PhD,High,5,4.3
S1553,Maria,Jones,student553@university.com,Female,23,Engineering,95.41,71.38,92.24,,91.53,0.86,51.12,90.32,A,19.7,No,Yes,,Low,6,5
S1554,Ali,Williams,student554@university.com,Male,20,Business,70.83,50.95,61.02,,63.42,8,95.41,51.52,B,27.5,No,No,Master's,Medium,6,6.2
S1555,Liam,Williams,student555@university.com,Female,20,Engineering,65.72,41.33,65.38,73.83,84.35,1.29,87.64,51.61,D,18.6,Yes,Yes,High School,Low,1,9
S1556,Liam,Jones,student556@university.com,Male,22,CS,,61.28,75.92,,56.75,0.8,73.64,95.17,D,9.4,No,Yes,Master's,High,4,6.2
S1557,Emma,Williams,student557@university.com,Male,21,Engineering,71.77,95.09,71.47,64.04,75.54,9.56,97.15,56.18,F,6.9,Yes,No,None,Medium,10,4.7
S1558,Liam,Brown,student558@university.com,Male,20,Business,53.68,99.79,83.14,82.9,80.64,4.89,64.68,83.5,F,27.2,No,Yes,,High,4,8.5
S1559,Emma,Johnson,student559@university.com,Male,23,Business,74.92,96.72,42.42,58.85,58.09,1.53,83.74,89.77,D,21.7,No,Yes,None,Medium,3,4.2
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,74.72,83.77,73.81,77.19,53.83,5.7,65.26,72.39,D,10.5,No,Yes,Bachelor's,High,7,4.6
S1561,John,Williams,student561@university.com,Male,20,Business,79.42,73.49,47.3,97.89,59.74,2.63,65.73,77.32,B,23.1,Yes,Yes,High School,High,4,6.4
S1562,Omar,Jones,student562@university.com,Female,23,Business,68.14,75.44,58.91,81.41,71.03,4.64,92.24,61.37,B,23,No,Yes,None,High,7,4.5
S1563,Omar,Brown,student563@university.com,Male,22,Engineering,80.66,72.34,79.7,52.5,94.39,6.25,89.35,96.18,C,24.3,No,Yes,,Low,3,6.9
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering,93.91,82.42,49.44,99.44,76.6,8.69,64.71,65.09,B,27.3,No,No,PhD,Low,4,4.8
S1565,Sara,Jones,student565@university.com,Female,24,Engineering,97.77,65.13,58.53,57.84,87.42,0.03,54.07,60.89,B,8.8,No,Yes,Bachelor's,Medium,3,7.3
S1566,Sara,Jones,student566@university.com,Male,24,Business,79.18,80.15,82.18,85.9,58.71,2.14,67.88,76.27,D,28.9,No,Yes,Master's,Low,4,4.6
S1567,Liam,Davis,student567@university.com,Male,19,CS,,47.3,79.05,76.63,55.3,0.96,88,59.53,C,30,No,Yes,,High,10,8.1
S1568,Omar,Brown,student568@university.com,Female,23,Mathematics,98.46,55.94,45.46,64.72,61.98,0.97,55.03,84.33,B,5.4,Yes,Yes,Master's,High,4,7.7
S1569,Omar,Johnson,student569@university.com,Male,20,CS,85.29,90.16,74.64,58.87,65.69,9.46,83.61,75.76,A,7.3,No,Yes,None,Low,4,8.6
S1570,Emma,Brown,student570@university.com,Male,21,Engineering,,94.22,48.84,58.89,77.41,9.36,94.49,57.39,F,15.8,No,No,,Low,3,4.3
S1571,John,Johnson,student571@university.com,Male,19,Business,57.36,72.34,55.14,92.92,94.06,7.49,58.96,53.36,F,5.9,Yes,Yes,,Medium,6,6.8
S1572,Ali,Brown,student572@university.com,Male,19,CS,57.17,41.9,67.55,93.65,71.3,6.43,93.11,56.85,F,23.4,No,Yes,Bachelor's,Medium,5,7.5
S1573,Sara,Jones,student573@university.com,Male,24,Engineering,58.39,95.62,46.56,73.26,75.94,8.48,52.57,56.83,D,21.3,No,Yes,,Medium,6,8.5
S1574,Omar,Jones,student574@university.com,Male,21,CS,52.28,82.12,99.62,55.18,50.23,0.58,83.34,65.64,D,24.4,Yes,Yes,Master's,Low,7,6.4
S1575,Emma,Smith,student575@university.com,Male,24,CS,,64.84,49.92,94.21,51.67,1.19,89.55,91.66,A,30,No,Yes,None,Low,4,8.8
S1576,Ahmed,Williams,student576@university.com,Female,19,CS,77.04,75.9,86.88,,54.19,3.17,72.24,52.86,B,28.3,No,Yes,PhD,Medium,9,4.6
S1577,Emma,Davis,student577@university.com,Male,20,CS,85,65.79,89.79,71.94,84.95,8.32,60.19,56.4,F,12.5,Yes,No,PhD,Medium,1,6.2
S1578,Sara,Brown,student578@university.com,Female,24,CS,91.41,67.92,99.67,70.37,74.31,4.72,96.24,65.14,B,14.9,Yes,Yes,Master's,Low,8,5.3
S1579,Sara,Davis,student579@university.com,Female,24,Mathematics,89.58,93.21,65.72,68.25,59.65,5.04,51,77.67,A,24.4,No,No,PhD,Low,2,4.8
S1580,Emma,Smith,student580@university.com,Female,24,Mathematics,94.13,49.67,92.45,76.3,79.63,2.29,77.75,88.14,B,14.7,No,Yes,Bachelor's,Medium,3,5.4
S1581,Ali,Williams,student581@university.com,Female,19,CS,98.36,46.22,97.45,80.23,77.23,6.48,68.64,96.06,A,22.5,No,No,Master's,Medium,2,7.3
S1582,Maria,Brown,student582@university.com,Male,20,Business,71.95,40.16,50.37,73.32,54.44,8.88,73.05,70.6,D,28,No,Yes,High School,High,10,6.4
S1583,Sara,Johnson,student583@university.com,Female,21,CS,97.52,58.84,68.77,,82.02,3.3,76.83,55.29,A,15.1,Yes,Yes,Master's,Medium,6,4.9
S1584,Emma,Williams,student584@university.com,Female,18,CS,86.16,48.84,43.6,65.88,88.36,6.19,76.74,60.68,B,19,Yes,No,High School,High,5,4.2
S1585,Omar,Jones,student585@university.com,Female,21,CS,53.53,53.2,77.24,,64.33,3.32,60.18,64.36,F,26,No,Yes,PhD,Low,7,8.6
S1586,Emma,Smith,student586@university.com,Female,20,Mathematics,84.09,40.67,74.88,65,84.37,7.93,83.99,89.3,C,16.9,Yes,Yes,Master's,Medium,9,5.6
S1587,John,Williams,student587@university.com,Female,22,Mathematics,,53.63,52.25,87.67,59.99,4.75,50.96,84.33,D,12.2,Yes,Yes,Bachelor's,Medium,7,4.6
S1588,Maria,Williams,student588@university.com,Male,24,CS,95.29,59.96,87.87,,87.84,3.39,51.06,60.45,B,11.5,Yes,Yes,PhD,Medium,9,4.7
S1589,Ahmed,Jones,student589@university.com,Male,21,CS,68.65,41.89,42.24,59.43,95.59,4.2,73.92,91.94,D,6.8,Yes,Yes,PhD,Low,5,5.3
S1590,Ali,Brown,student590@university.com,Female,22,CS,79.25,76.47,88.37,90.06,72.09,0.91,77.1,92.96,B,13.3,Yes,Yes,PhD,Low,3,5.2
S1591,Liam,Johnson,student591@university.com,Male,22,Engineering,50.61,74.13,41.6,,62.23,8.66,63.74,94.12,F,22.1,No,Yes,High School,Medium,3,5.4
S1592,Ahmed,Jones,student592@university.com,Male,20,Engineering,66.6,45.82,79.41,81.29,69.96,9.58,77.58,63.75,D,6.5,No,Yes,High School,Medium,4,5.1
S1593,Maria,Johnson,student593@university.com,Female,20,CS,53.11,75.7,44.73,98.51,62.5,4.77,75.81,56.69,D,11.9,No,Yes,Bachelor's,Low,2,6.2
S1594,Maria,Brown,student594@university.com,Female,24,Business,76.09,99.92,55.07,76.14,50.06,2.21,67.46,55.2,B,7.8,Yes,Yes,High School,Low,3,7.8
S1595,Maria,Williams,student595@university.com,Female,18,CS,90.87,96.67,83.31,59.37,82.52,6.65,82.59,70,A,15.1,No,Yes,None,High,9,4.1
S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics,,40.16,56.82,66.03,52.13,4.52,97.9,71.47,F,7.3,Yes,Yes,None,High,9,5
S1597,Omar,Smith,student597@university.com,Female,19,Engineering,,87.72,70.67,91.17,60.52,2.52,74.54,93.41,F,23.7,No,Yes,Master's,Low,8,7.6
S1598,Maria,Smith,student598@university.com,Male,21,Engineering,60.2,61.22,94.91,67.58,86.12,0.38,89.3,63.39,A,28.2,No,Yes,PhD,High,2,4.7
S1599,Emma,Jones,student599@university.com,Male,20,Business,56.03,43.82,42.98,86.18,83.29,8.9,62.38,81.34,F,9.8,No,Yes,None,Medium,9,7.7
S1600,Ahmed,Brown,student600@university.com,Male,21,Business,75.55,57.76,88.66,88.87,53.67,7.97,88.1,89.41,F,11.3,No,Yes,High School,Medium,5,6.6
S1601,Liam,Jones,student601@university.com,Female,23,CS,53.96,59.3,43.92,75.06,83,8.29,82.45,63.46,C,9,No,Yes,Bachelor's,Low,8,8.4
S1602,Maria,Jones,student602@university.com,Male,23,CS,,71.39,47.61,89.16,96.53,4.4,81.98,63.36,B,9.7,No,Yes,High School,Medium,6,4.1
S1603,Emma,Davis,student603@university.com,Female,24,Mathematics,51.57,79.67,47.16,65.85,53.73,7.53,94.65,83.46,C,12.8,No,Yes,PhD,High,2,7.9
S1604,Omar,Jones,student604@university.com,Female,22,CS,55.34,84.94,99.65,,70.78,5.81,61.67,86.31,C,12,No,Yes,,Low,1,6.9
S1605,John,Davis,student605@university.com,Female,24,CS,77.5,54.75,50.81,84.33,86.47,3.75,68.42,97.99,C,14.6,No,Yes,None,Medium,4,6.3
S1606,Omar,Smith,student606@university.com,Female,19,Engineering,79.57,59.31,93.81,58.4,83.39,8.43,54.15,92.5,D,18.1,Yes,Yes,None,High,4,4.7
S1607,Liam,Smith,student607@university.com,Female,18,Business,51.45,58.5,99.46,63.68,61.33,9.99,86.31,91.1,C,23.2,No,Yes,High School,High,7,5.2
S1608,Maria,Jones,student608@university.com,Male,21,Business,78.67,61.76,63.03,,58.15,8.99,92.19,84.62,C,27.1,No,Yes,Master's,Low,2,7.9
S1609,Liam,Smith,student609@university.com,Male,19,Mathematics,91.93,99.98,77.86,,89.21,7.76,70.29,55.92,A,16.5,Yes,Yes,High School,Medium,4,4.7
S1610,Ahmed,Brown,student610@university.com,Male,18,Engineering,86.12,86.68,86.75,74.67,97.81,7.48,67.84,90.46,A,27.7,No,Yes,,Low,10,6.6
S1611,Sara,Davis,student611@university.com,Male,21,CS,56.56,98.5,63.56,,88.38,6.5,82.93,96.77,D,22,No,No,,Medium,1,5
S1612,Maria,Davis,student612@university.com,Male,19,Engineering,79.62,81.59,49.71,74.1,98.16,8.54,53.78,69.54,F,23.2,Yes,Yes,,Medium,7,6.4
S1613,Sara,Jones,student613@university.com,Female,20,Business,83.61,64.38,66.03,94.07,80.25,4.93,64.69,65.68,F,18.1,No,Yes,None,Medium,3,5.3
S1614,Emma,Smith,student614@university.com,Female,21,CS,51.86,63.38,86.31,86.8,96.45,1.82,68.31,76.12,F,18.1,Yes,Yes,,Low,8,5.8
S1615,John,Johnson,student615@university.com,Male,19,CS,92.77,69.31,86.85,65.73,84.52,7.68,75.93,97.82,A,18.3,Yes,No,Bachelor's,Medium,1,8
S1616,Ali,Davis,student616@university.com,Male,23,CS,95.31,65.01,53.83,69.76,95.44,9.2,73.83,52.54,B,17.3,No,Yes,None,Low,1,4.2
S1617,Liam,Jones,student617@university.com,Male,18,Engineering,92.52,89.7,50.5,83.38,58.08,3.41,60.43,85.44,B,16.5,No,Yes,High School,Low,9,8.6
S1618,Omar,Jones,student618@university.com,Female,19,Business,91.23,67.9,95.23,,90.78,7.83,77.04,90.73,A,24.4,No,Yes,Bachelor's,Medium,5,5.6
S1619,John,Brown,student619@university.com,Female,20,Engineering,87.25,57.74,42.64,58.94,59.84,2.74,96.29,89.44,A,14.7,No,Yes,PhD,High,4,7
S1620,Maria,Williams,student620@university.com,Female,24,Mathematics,81.67,86.49,84.08,75.73,51.37,9.43,51.35,78.34,A,10.2,No,No,PhD,Medium,4,5.1
S1621,Sara,Williams,student621@university.com,Male,21,CS,83.93,91.27,42.79,55.94,75.88,6.83,84.02,96.03,A,8.4,Yes,Yes,,Low,8,5.8
S1622,Omar,Davis,student622@university.com,Male,21,Mathematics,,65.23,90.27,63.97,65.91,5.69,81.24,56.73,C,27,No,No,,High,9,6.3
S1623,Sara,Brown,student623@university.com,Male,21,Business,83.12,80.07,94.32,84.3,52.18,7.8,96.22,62.26,C,26.6,No,Yes,Master's,Low,7,7.4
S1624,Ahmed,Brown,student624@university.com,Male,20,CS,66.39,43.53,57.85,53.89,99.02,8.13,82.27,65.35,C,11.1,Yes,Yes,PhD,Low,8,8.4
S1625,Sara,Brown,student625@university.com,Female,18,Mathematics,68.8,71.77,44.44,83.12,83.32,8.92,81.24,50.43,A,8,Yes,Yes,PhD,Medium,2,8.3
S1626,Ahmed,Davis,student626@university.com,Male,21,CS,94.85,42.7,68.84,95.04,95.09,9.01,88.49,68.53,A,29,Yes,Yes,Master's,Medium,10,5.7
S1627,Emma,Williams,student627@university.com,Male,18,Business,50.86,41.75,57.91,98.47,99.95,0.53,63.39,58.03,F,17.1,Yes,Yes,Bachelor's,Medium,7,4.4
S1628,Omar,Brown,student628@university.com,Male,19,Business,84.94,76.78,65.03,60.83,69.6,1.23,79.79,86.23,C,7.3,Yes,Yes,,Medium,4,8.6
S1629,Omar,Smith,student629@university.com,Female,23,Business,97.74,58.2,79.9,87.44,62.74,8.26,75.97,70.75,A,10.4,No,Yes,,Medium,8,4.2
S1630,Ali,Jones,student630@university.com,Female,23,Engineering,85.31,84.55,52.59,96.32,59.19,9.46,71.92,85.22,A,22.6,No,Yes,,Medium,10,8.4
S1631,Maria,Jones,student631@university.com,Male,18,CS,99.7,93.76,61.42,54.57,75.76,3.08,53.97,64.68,B,7,Yes,Yes,Master's,Low,8,4.1
S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering,84.38,48.36,86.95,70.7,80.3,0.09,64.63,56.6,C,15.8,Yes,Yes,,High,10,8.9
S1633,Ali,Johnson,student633@university.com,Female,23,CS,51.72,83.47,78.63,95.97,73.62,3.23,64,56.6,F,15.7,No,Yes,,Low,2,4.1
S1634,Sara,Davis,student634@university.com,Female,21,Business,91.35,70.87,59.58,60.14,69.36,3.83,86.21,60.16,B,22.1,No,Yes,None,Medium,9,4.1
S1635,Sara,Davis,student635@university.com,Female,22,Business,64.23,46.73,79.86,96.69,58.41,7.61,96.03,55.76,B,10,Yes,Yes,None,Low,6,6.5
S1636,Ali,Jones,student636@university.com,Female,22,Mathematics,72.3,79.1,85.92,76.36,72.09,0.48,61.54,61.03,B,29.6,No,Yes,High School,Low,5,7.3
S1637,Omar,Smith,student637@university.com,Male,20,CS,65.6,76.57,75.55,54.99,54.26,2.13,53.73,78.95,C,8.9,Yes,Yes,Master's,Low,9,5.8
S1638,Sara,Williams,student638@university.com,Male,24,Business,63.43,70.94,54.37,72.49,93.25,8.94,100,62.82,A,20,No,No,Bachelor's,Low,3,7
S1639,Liam,Williams,student639@university.com,Male,23,Mathematics,71.57,95.59,40.01,66.31,52.35,1.55,84.56,67.15,D,13.2,Yes,Yes,High School,High,5,8.2
S1640,Emma,Davis,student640@university.com,Female,23,Business,68.94,71.26,88.17,64.11,69.03,7.59,94.32,52.64,D,8.3,Yes,Yes,Master's,High,5,8
S1641,Emma,Smith,student641@university.com,Female,20,CS,81.67,99.43,89.36,77.07,55.01,3.61,57.19,94.61,D,18.5,No,Yes,High School,Medium,8,8.4
S1642,Liam,Davis,student642@university.com,Female,22,CS,,70.55,81.86,74.18,88.75,6.63,90.04,56.91,A,9.2,No,Yes,Bachelor's,Medium,9,4.8
S1643,Ali,Williams,student643@university.com,Female,19,CS,64.85,46.95,44.59,74.1,65.64,0.74,90.67,67.43,B,22,No,Yes,High School,Low,9,5.1
S1644,Liam,Davis,student644@university.com,Male,21,Engineering,60.69,68.23,75.11,54.41,55.66,2.87,57.57,68.97,C,5.8,No,Yes,High School,High,5,6.9
S1645,Ahmed,Brown,student645@university.com,Male,21,Engineering,83.34,50.94,89.26,90.12,76.57,4.25,58.07,88.61,B,17.8,No,Yes,Bachelor's,Low,2,7.6
S1646,Ahmed,Davis,student646@university.com,Male,19,Mathematics,83.52,75.83,63.38,74.07,95.81,8.57,64.77,74.18,D,10.5,No,Yes,PhD,Low,10,4.5
S1647,Ali,Jones,student647@university.com,Male,19,CS,95.06,81.59,51.88,91.05,95.43,5.63,60.84,69.15,A,28.7,No,Yes,High School,Medium,6,4.9
S1648,Liam,Davis,student648@university.com,Male,22,CS,50.8,68.11,75.26,91.23,62.48,0.45,98.77,84.79,D,22.8,Yes,Yes,High School,Low,4,8.6
S1649,Ahmed,Jones,student649@university.com,Male,20,Engineering,,45.86,89.58,65.86,85.98,8.02,68.15,79.85,A,23.9,No,Yes,High School,Low,9,4.1
S1650,Omar,Smith,student650@university.com,Female,19,Business,76.05,68.12,42.93,50.22,51.51,0.55,88.07,53.91,A,22.6,No,Yes,None,Low,8,6
S1651,Liam,Williams,student651@university.com,Female,20,Mathematics,81.07,44.89,75.82,95.56,56.59,9.34,90.25,65.64,C,21.6,No,Yes,None,High,6,5.1
S1652,Omar,Johnson,student652@university.com,Male,24,Business,54.57,80.93,78.59,,74.97,2.12,69.3,98.93,F,8.5,No,Yes,Bachelor's,Medium,2,7.9
S1653,Ahmed,Johnson,student653@university.com,Female,18,Engineering,71.63,87.42,76.14,55.36,61.44,4.88,84.13,74.17,F,29.9,No,Yes,Master's,Medium,3,8.3
S1654,Emma,Williams,student654@university.com,Male,21,Engineering,61.37,97.74,79,85.09,89.91,0.72,55.39,71.21,C,21.4,No,Yes,None,Low,2,5.2
